UserId;FullName;BirthDate;PhoneNumber;Email;AddressDelivery;Passwords;ShopeeCoins;;;;;;
US10112;Dương Nhung;26/09/1994;976454386;duongnhung112@gmail.com;Số 42 Lê Lợi, Quận 3, TP.HCM;c5edd2c4540ba7be85c0f43baa17d8d13b96fff47b68570e5afe221a8acc0c14;33000;;;;;;
US10113;Đinh Sơn Cường;22/02/2002;963679625;dinhsoncuong113@gmail.com;Số 182 Võ Văn Kiệt, Quận 3, TP.HCM;6a419031d773957321767717b07b6db2dcaedccf1f0216416819c5c1b6979a69;12000;;;;;;
US10114;Dương Hiền;17/12/1983;948585858;duonghien114@gmail.com;Số 67 Điện Biên Phủ, Tân Bình, TP.HCM;ba4781e66a46e4c030ea17ad0274675d289211d1c90eac605a09f9540512a8e3;30000;;;;;;
US10115;Tăng Đinh Hải;13/11/1975;957842265;tangdinhhai115@gmail.com;Số 112 Võ Văn Kiệt, Gò Vấp, TP.HCM;921d04a6249a6f1996283f1255562696e31eef3befdcdc7a861ac085ec8234f0;46000;;;;;;
US10116;Phan Phan Thủy;16/08/1972;942929439;phanphanthuy116@gmail.com;Số 187 Lê Lợi, Gò Vấp, TP.HCM;14cf4e1c5055ef18d516d65692553a712cec1441b51b4a1564d2cf8a3eaf6ddd;44000;;;;;;
US10117;Phan Thi Vũ;02/05/1983;948664412;phanthivu117@gmail.com;Số 40 Nguyễn Huệ, Quận 3, TP.HCM;78689f6c72edebfaa43617ba9f04a7bade3c67f9d485e09cc8f2a2f69894a298;37000;;;;;;
US10118;Tô Thắm;16/08/1998;966360108;totham118@gmail.com;Số 51 Điện Biên Phủ, Quận 5, TP.HCM;a199a5e0df24af1b5a079194bd5d790839bf349ed717da7ec49ec48619867e47;11000;;;;;;
US10119;Ngô Như Vinh Lý;31/07/1978;995195562;ngonhuvinhly119@gmail.com;Số 105 Lê Lợi, Tân Bình, TP.HCM;c86d95e35ff80ce6733d6ee41e8260f1a922665bbd515d3c0eaa7867944daa86;46000;;;;;;
US10120;Tô Khang;11/03/1986;992877616;tokhang120@gmail.com;Số 165 Điện Biên Phủ, Bình Thạnh, TP.HCM;cdd5f050054d74199d88dfd29c6e8ff99050429604e6c669309733829e2acc24;20000;;;;;;
US10121;Phan Nam;19/03/1969;989322609;phannam121@gmail.com;Số 155 Hai Bà Trưng, Bình Thạnh, TP.HCM;dcdbe45b4cc2f3bf646210b34eeb84b58b410bc931dddd1e1aa4cde34b8eea19;45000;;;;;;
US10122;Phùng Minh Vương Tuân;26/02/2003;918474152;phungminhvuongtuan122@gmail.com;Số 168 Võ Văn Kiệt, Quận 10, TP.HCM;9db3307cd9215a726a181e19a3883e270e86f1e20f2e0fde666471ed4b3783df;6000;;;;;;
US10123;Tô Trịnh Hồ;27/07/1997;931330329;totrinhho123@gmail.com;Số 188 Lê Lợi, Tân Bình, TP.HCM;0cdfbabd90314d781185a4231f80fcedf93041b92b6dfd356c2f35807c4eaff4;3000;;;;;;
US10124;Đinh Nguyễn Đỗ Triệu;26/05/1975;963672663;dinhnguyendotrieu124@gmail.com;Số 33 Lê Lợi, Bình Thạnh, TP.HCM;b7e9a1c2e26924e61f0d3867bc6114b7aa59a5378e588450b5696ece5c0d9617;37000;;;;;;
US10125;Đoàn Nam;30/03/2002;954953019;doannam125@gmail.com;Số 175 Lê Lợi, Bình Thạnh, TP.HCM;05bcc3ab3ccee886420cdf8c245c91b63fdb00211464073c8ebd14960bc077fc;2000;;;;;;
US10126;Phan Tô;04/10/1971;914695719;phanto126@gmail.com;Số 69 Lê Lợi, Quận 10, TP.HCM;eb114d5846e5e1e683e3b001a6b4d1966b1078cf9ede6d6aaafc17472cf321d9;40000;;;;;;
US10127;Trịnh Hiền Lâm Văn;08/06/1986;925941027;trinhhienlamvan127@gmail.com;Số 87 Hai Bà Trưng, Gò Vấp, TP.HCM;903ac6ef11490780b539b420d5594d6618f84465c4425be19c72b11280f4a94b;14000;;;;;;
US10128;Dương Hòa Trần;10/09/1986;953283195;duonghoatran128@gmail.com;Số 59 Điện Biên Phủ, Tân Bình, TP.HCM;dbbd53825f8cef8e7c2260c832ddc780b00d4c05acda7b99d3299f16425a5f12;24000;;;;;;
US10129;Ngô Sơn Kim;15/02/2007;976620231;ngosonkim129@gmail.com;Số 9 Nguyễn Huệ, Tân Bình, TP.HCM;7854a3c24187ee705c43c2fd305b5e759f50c57968f7130aae129695f4837090;4000;;;;;;
US10130;Hồ Trần;24/05/2002;961812329;hotran130@gmail.com;Số 92 Lê Lợi, Quận 10, TP.HCM;8e4d35303fa2cdc9438b2647c9a2a2dbb21280b9986a96fa98db26a70ef2203e;30000;;;;;;
US10131;Trần Phạm Cường Kim;10/06/1975;919009475;tranphamcuongkim131@gmail.com;Số 153 Hai Bà Trưng, Quận 3, TP.HCM;72e563c030806b47fccd22f9ff5a51f50694bca92d27e3b29e13011c892a2ae2;3000;;;;;;
US10132;Trương Hoàng;08/09/1969;957281304;truonghoang132@gmail.com;Số 163 Võ Văn Kiệt, Quận 5, TP.HCM;23d7b8c885537bfcdfb49682b81304bac50abe87790b9728dc31eaf075131dbd;15000;;;;;;
US10133;Nguyễn Sa;05/05/1976;992683426;nguyensa133@gmail.com;Số 117 Võ Văn Kiệt, Quận 5, TP.HCM;e72dc2504fdb5d4b716212744f9cdfdaf86bc8f3c256902deaff64c112391b9c;28000;;;;;;
US10134;Vũ Tăng Tăng;29/09/1974;971656484;vutangtang134@gmail.com;Số 72 Điện Biên Phủ, Quận 10, TP.HCM;afb3ce9929d133676a05811976ca97bbf8d083498bde3c4076477b1bd5178216;36000;;;;;;
US10135;Đinh Sa Trương;13/03/1966;991575344;dinhsatruong135@gmail.com;Số 81 Điện Biên Phủ, Quận 10, TP.HCM;d1b920c8e9b2d90fc2365202a46785a3bb1012f42f162683b1a9b1dc48d82ae7;39000;;;;;;
US10136;Vũ Tâm;25/03/2006;988309367;vutam136@gmail.com;Số 31 Nguyễn Huệ, Quận 3, TP.HCM;8aa695bc81691d995b06dba96d148ed72a7a22c23b3b68b68edb29244c9fd4d1;6000;;;;;;
US10137;Lý Trung Triệu Nam;19/11/1973;910483586;lytrungtrieunam137@gmail.com;Số 38 Nguyễn Huệ, Tân Bình, TP.HCM;baadb11dbb5e210b3b8fcb4813a568fab4d8dde7f18bfe3ac3be2e0e58eb0626;7000;;;;;;
US10138;Phạm Đào Thi Hải;29/09/1981;973999847;phamdaothihai138@gmail.com;Số 133 Võ Văn Kiệt, Tân Bình, TP.HCM;7b97ca179430474b4f29adc47f0a8102d7578a76638d6fe9a0f4950c296dac36;28000;;;;;;
US10139;Trương Tú;27/10/1988;993940598;truongtu139@gmail.com;Số 142 Nguyễn Huệ, Quận 10, TP.HCM;7a0b6678d17d6ceecee2a7f3ca49ee1dd34f5f50f18ead8448c00220b5a185fe;11000;;;;;;
US10140;Bùi Trương;16/01/1971;975875628;buitruong140@gmail.com;Số 106 Điện Biên Phủ, Phú Nhuận, TP.HCM;bed7c5f4d269773538524c147e2fb62a231c0616b74eb9deff1c9f10c157ddea;22000;;;;;;
US10141;Phạm Văn;17/10/2004;969599079;phamvan141@gmail.com;Số 95 Hai Bà Trưng, Gò Vấp, TP.HCM;f6f2bcc0ec1e72e122250c1527bd5ca3a78d9a42da7abb11823fa658a04f2b57;33000;;;;;;
US10142;Dương Hữu;14/04/2005;994454640;duonghuu142@gmail.com;Số 176 Điện Biên Phủ, Gò Vấp, TP.HCM;535a4f18354880b52f3e22d84430b1f0bf48a853103029cf188948186a24a78a;32000;;;;;;
US10143;Đoàn Dương Nhàn;16/06/1967;944579002;doanduongnhan143@gmail.com;Số 181 Hai Bà Trưng, Tân Bình, TP.HCM;8985188ee018a2fa7a0b3121eba7e4f5dff2418d53970f36f0d4af1af87b16f4;44000;;;;;;
US10144;Vũ Bửu Trinh;03/10/1993;997766793;vubuutrinh144@gmail.com;Số 113 Điện Biên Phủ, Quận 1, TP.HCM;56e4f66a9b310aaebd030220ce4dfa31f58e46da608eea6be27829b9a9f071dd;23000;;;;;;
US10145;Vũ Thắm Văn Nhung;11/07/2003;957550389;vuthamvannhung145@gmail.com;Số 102 Lê Lợi, Quận 10, TP.HCM;ecef84f54e7a6e4b759f0a9335df453a0a2014df6e2104c722f4d76c29dbde84;1000;;;;;;
US10146;Vũ Phạm;22/01/1975;922175496;vupham146@gmail.com;Số 100 Nguyễn Huệ, Bình Thạnh, TP.HCM;8f707b4074dbabe984a09f4c11455d947c4860318d09656a1f530a0c39216cea;17000;;;;;;
US10147;Tô Như;01/07/1966;944538371;tonhu147@gmail.com;Số 121 Điện Biên Phủ, Gò Vấp, TP.HCM;5a384d7c2936cf1262cb2c27e766a317eebce152c7b092c3a672a9736a2786c4;24000;;;;;;
US10148;Hoàng Nguyễn Hồ;15/04/2000;945620058;hoangnguyenho148@gmail.com;Số 40 Lê Lợi, Quận 5, TP.HCM;2a6d4643866a4d63b270b70a167a8ed6ff4738752597a85212840a61716a6bf0;19000;;;;;;
US10149;Phạm Hồ Lâm Tú;21/08/1966;939879117;phamholamtu149@gmail.com;Số 8 Lê Lợi, Bình Thạnh, TP.HCM;3c49610b2b35b291d508a563bd1e63b0878db5dddf2954834914d66032777482;49000;;;;;;
US10150;Đoàn Tiến Thị Long;19/05/1966;942691616;doantienthilong150@gmail.com;Số 199 Điện Biên Phủ, Quận 10, TP.HCM;418262b27e912579c4e3af77efa26059d4a1580e783fda1524f43314f9600722;36000;;;;;;
US10151;Vũ Vân Vũ;03/06/1999;920093002;vuvanvu151@gmail.com;Số 122 Lê Lợi, Quận 3, TP.HCM;083c7d236925633e2f878cf707932faaef532aada3480ce22e2879c06bdab05b;39000;;;;;;
US10152;Trần Tiến;03/09/1985;990842073;trantien152@gmail.com;Số 50 Võ Văn Kiệt, Bình Thạnh, TP.HCM;009769376fb42ac0b91955a548c448f35ed79f341694f37d30443855154e4d4b;26000;;;;;;
US10153;Mai Sinh Thắng;02/06/1980;971078869;maisinhthang153@gmail.com;Số 79 Lê Lợi, Gò Vấp, TP.HCM;ebd607f0810004538542ad8a688bfd97d38f2a30d6bb2adc7470ffcc5eb06efb;38000;;;;;;
US10154;Phạm Đào Sinh Đinh;22/01/1993;948812937;phamdaosinhdinh154@gmail.com;Số 156 Hai Bà Trưng, Quận 5, TP.HCM;032e0886a5a1560f59c72544c6cfc9e4d054e464ae75193729a9b3d21a2c6eb8;25000;;;;;;
US10155;Đoàn Văn;20/06/1996;981599097;doanvan155@gmail.com;Số 81 Điện Biên Phủ, Quận 3, TP.HCM;f1b7e8abc02f808cb05034c21b02ca1ab9b1a365528a7288eda3a8ba63c2044f;42000;;;;;;
US10156;Nguyễn Phùng;29/06/1998;928759303;nguyenphung156@gmail.com;Số 77 Lê Lợi, Gò Vấp, TP.HCM;b22851698d2f07cc9b980ca2b8ab7576353141e980332812a4bc3485111473e4;40000;;;;;;
US10157;Nguyễn Đặng Vũ Phùng;27/11/1971;944228229;nguyendangvuphung157@gmail.com;Số 91 Điện Biên Phủ, Tân Bình, TP.HCM;460871045d5806de337d017544d8f14df080575d4a0ff2f8e45b2dd4a7c9d976;5000;;;;;;
US10158;Phùng Sinh;13/02/1977;988395306;phungsinh158@gmail.com;Số 148 Điện Biên Phủ, Quận 1, TP.HCM;6627778c0566dbc768a9a388efb8d060c0d4ced597de9d519998048723c76800;25000;;;;;;
US10159;Trương Tăng;13/07/2004;926148343;truongtang159@gmail.com;Số 33 Nguyễn Huệ, Phú Nhuận, TP.HCM;6cea32cc9f63ee89e55cbc07cb61890f95a063cf3d1f3f32a84249c66389137d;32000;;;;;;
US10160;Đào Sinh Bửu;01/06/1994;982031771;daosinhbuu160@gmail.com;Số 105 Nguyễn Huệ, Quận 10, TP.HCM;7070474e695b440ae5384139fb7203ecc94bd37687c2a0fedf6be38af73b1bad;40000;;;;;;
US10161;Trịnh Nhung;14/03/2005;962432590;trinhnhung161@gmail.com;Số 29 Điện Biên Phủ, Quận 3, TP.HCM;77cdf7b6e65b585dee5bb5a18a0d5b86e6f7b9078eea6f7503e2cc83ddac2fbb;43000;;;;;;
US10162;Hà Thu;15/07/2005;921533952;hathu162@gmail.com;Số 117 Điện Biên Phủ, Phú Nhuận, TP.HCM;e9d0e057fd3e089147bb88ff9fb212170209018d87a8d418a89d2f21d38fc4b2;27000;;;;;;
US10163;Phùng Vũ Thảo Sơn;13/09/1980;960859063;phungvuthaoson163@gmail.com;Số 185 Hai Bà Trưng, Tân Bình, TP.HCM;d8de449eec1c7f21fea22ec19b55bb1bc160e738d51edc9c200ed59c63c3aa15;28000;;;;;;
US10164;Trương Nhân;24/07/1981;992078430;truongnhan164@gmail.com;Số 167 Điện Biên Phủ, Quận 3, TP.HCM;8463a906289c3105491ff24e727ebb129bafda66f768d08342556e6c3eb3aecc;30000;;;;;;
US10165;Bùi Bửu;12/05/1996;973531054;buibuu165@gmail.com;Số 141 Hai Bà Trưng, Quận 5, TP.HCM;3895bc11502c546fecbe6a7a65d39dbf507bfb5634a7e2d5022ab6286d4a8cba;32000;;;;;;
US10166;Trương Dương Sinh;07/09/1990;960096329;truongduongsinh166@gmail.com;Số 118 Điện Biên Phủ, Bình Thạnh, TP.HCM;7b26f1b5f446b25ac689ae6596c456598f9c67873f9a5e5f014c4c97ce6f0083;25000;;;;;;
US10167;Trương Dung Vũ;19/12/2005;981898517;truongdungvu167@gmail.com;Số 15 Võ Văn Kiệt, Phú Nhuận, TP.HCM;e64de72a52e1a26a17d6ddad0f5d65bc926ff95c9eac565e190eb328a2f993fe;25000;;;;;;
US10168;Đặng Sơn;16/10/1980;947431430;dangson168@gmail.com;Số 13 Lê Lợi, Quận 5, TP.HCM;1cff5549ee523dbebfaea90387056daeaf0a63627854e31a54e74d649ce41fdb;3000;;;;;;
US10169;Ngô Thi;21/06/1977;976339640;ngothi169@gmail.com;Số 183 Hai Bà Trưng, Quận 1, TP.HCM;e1821aa8e4e6713dee1d8d3113f826fa3ea60658c39592e17309d1c56d812088;10000;;;;;;
US10170;Lê Như Dương;06/04/2005;954604497;lenhuduong170@gmail.com;Số 60 Hai Bà Trưng, Bình Thạnh, TP.HCM;65294fa32ec1d680a4cf0d2e0375ef8dc4d59b9c325edeafd0f6da1a38171c61;47000;;;;;;
US10171;Đào Đinh;26/10/1970;967244124;daodinh171@gmail.com;Số 107 Hai Bà Trưng, Tân Bình, TP.HCM;3ad2b72c83a06a912d7f7388218844e92bc23df1c3cd39e020f4f7475e5d1316;22000;;;;;;
US10172;Tăng Tăng Trần;12/02/1999;934755691;tangtangtran172@gmail.com;Số 1 Hai Bà Trưng, Quận 10, TP.HCM;53015161051812fbc6d55ad4033de0f555d64897d3925951e4133524140f072f;7000;;;;;;
US10173;Hà Tuân Tô Mai;08/06/1977;937328890;hatuantomai173@gmail.com;Số 104 Võ Văn Kiệt, Quận 3, TP.HCM;903ac6ef11490780b539b420d5594d6618f84465c4425be19c72b11280f4a94b;43000;;;;;;
US10174;Đỗ Khang Phú Như;20/09/2006;964144265;dokhangphunhu174@gmail.com;Số 113 Võ Văn Kiệt, Quận 10, TP.HCM;a5606f54176005c25a84a372e399f6168c43ded36665253ede5b74e676738cb5;4000;;;;;;
US10175;Dương Phạm Bùi Kim;10/12/1975;941221392;duongphambuikim175@gmail.com;Số 96 Nguyễn Huệ, Quận 3, TP.HCM;193628d24430ab48943b44f459d1a6114edfd951015dfbb2e631759f83a9a612;6000;;;;;;
US10176;Lê Sơn;10/11/2003;958725772;leson176@gmail.com;Số 62 Võ Văn Kiệt, Quận 10, TP.HCM;f62455045972e960f2212bd8a2a0534728c235192067e00563d59e6c9a805198;11000;;;;;;
US10177;Đỗ Quốc;05/07/1990;949516635;doquoc177@gmail.com;Số 8 Võ Văn Kiệt, Phú Nhuận, TP.HCM;1d91af120919ad4d41b874c3939b070ea272783275881d1553dde9b823fc9641;14000;;;;;;
US10178;Hồ Trịnh Thảo Tăng;29/02/1992;913695823;hotrinhthaotang178@gmail.com;Số 72 Hai Bà Trưng, Gò Vấp, TP.HCM;d89928aabd52c492f9c130d954648e0a7270fb4dff8801b262ef8c25da46c5a9;24000;;;;;;
US10179;Tăng Trần Hòa Nhân;25/04/1992;976412808;tangtranhoanhan179@gmail.com;Số 192 Lê Lợi, Tân Bình, TP.HCM;36bab3cae57ad8ed052d6dae4d0e8f9cc16ea0d3462f7aad7c6e7ac614fdfc14;18000;;;;;;
US10180;Đào Quốc Hồ;28/08/1994;932729364;daoquocho180@gmail.com;Số 161 Nguyễn Huệ, Quận 5, TP.HCM;c6127c9183dca8997133cd3d9e4d2a78a7aa872737b4ea7f8c8ed560526b3562;1000;;;;;;
US10181;Lê Lê Sơn;22/10/1981;910650814;leleson181@gmail.com;Số 104 Lê Lợi, Tân Bình, TP.HCM;b075fa10b5d817b0858b461df730a2688e0e4ba2836661fd5ae0bf131921111e;26000;;;;;;
US10182;Hoàng Ngô Long Quốc;23/08/1967;969644156;hoangngolongquoc182@gmail.com;Số 101 Võ Văn Kiệt, Gò Vấp, TP.HCM;4e1b12919f88bc42804dbe830597d745850e33118f5b1b6d6e2f42bc66cecacd;14000;;;;;;
US10183;Đào Vương;10/08/1967;953165412;daovuong183@gmail.com;Số 20 Võ Văn Kiệt, Quận 3, TP.HCM;176d8a8074c62093786883f6c4cb4988a4f6a760ced5219ab8bb1e5b600af8cb;37000;;;;;;
US10184;Hồ Minh Sinh;13/03/2002;943732524;hominhsinh184@gmail.com;Số 65 Điện Biên Phủ, Quận 5, TP.HCM;9f718c719cde65cfb611f5dfa922197116bd3625119b8ad999772a4c3b6d0636;46000;;;;;;
US10185;Đặng Đức Nguyễn;05/04/2007;999282973;dangducnguyen185@gmail.com;Số 6 Hai Bà Trưng, Gò Vấp, TP.HCM;6f0f66c9d1c38317f2a4190f2a06d3e83493b7d5f2756e6488e139c4a58e9fb4;38000;;;;;;
US10186;Đỗ Lâm Tuân;27/12/1996;921017212;dolamtuan186@gmail.com;Số 141 Nguyễn Huệ, Tân Bình, TP.HCM;1662d0d1b8a66b5f5df4e836699c6b43de2953515f63cb421dd099555c5430f8;41000;;;;;;
US10187;Phạm Phú Hà;14/03/1981;985673767;phamphuha187@gmail.com;Số 89 Võ Văn Kiệt, Quận 10, TP.HCM;7a0b6678d17d6ceecee2a7f3ca49ee1dd34f5f50f18ead8448c00220b5a185fe;5000;;;;;;
US10188;Hoàng Thảo;06/09/2006;929720186;hoangthao188@gmail.com;Số 133 Võ Văn Kiệt, Tân Bình, TP.HCM;92d63cf6d9f54c32f1d5c26bedec579a549196682664101d0f552a7c46ad9757;24000;;;;;;
US10189;Mai Triệu Bửu;22/02/1987;935777080;maitrieubuu189@gmail.com;Số 61 Hai Bà Trưng, Phú Nhuận, TP.HCM;3796ba4469ee45f3fae04a52711bc1ca0b23e743f4664c23600dfef8a2d374ce;38000;;;;;;
US10190;Ngô Đào Trần Đào;16/01/1974;927843605;ngodaotrandao190@gmail.com;Số 161 Hai Bà Trưng, Bình Thạnh, TP.HCM;9d2a89331dc8b3a31be6f0dc24a8a823aadbca4078e07911e8a64d156aaa4dca;19000;;;;;;
US10191;Đoàn Triệu Sinh Phan;10/12/2002;986225312;doantrieusinhphan191@gmail.com;Số 110 Võ Văn Kiệt, Gò Vấp, TP.HCM;8147468c76d3d443fbd4ffae3520a9f21fa7178bde20269f7169118c07802eb9;16000;;;;;;
US10192;Lê Hà Văn;03/03/1982;953082292;lehavan192@gmail.com;Số 109 Lê Lợi, Quận 10, TP.HCM;cbd4e01f33fb601b06f8b9e2d317ec0a7c1bc777e464a833f94488472cbc383d;44000;;;;;;
US10193;Đào Nhung Tú Trương;24/07/2005;994881790;daonhungtutruong193@gmail.com;Số 151 Võ Văn Kiệt, Quận 1, TP.HCM;6261e9ad995dce360649db5beb93b0901a23d8fa22207e07716e640d3ed98fd3;2000;;;;;;
US10194;Ngô Như Lâm;04/03/1980;947776532;ngonhulam194@gmail.com;Số 99 Điện Biên Phủ, Quận 5, TP.HCM;73478dae815d3a2b989338548459ea5789bec1fbeafc02e574626a41aeae77f2;35000;;;;;;
US10195;Lý Ngô Đặng;19/01/1985;915437428;lyngodang195@gmail.com;Số 28 Điện Biên Phủ, Quận 1, TP.HCM;1d83b360564813bad52b249bb050a256a69f28718a0c7e1b900a895ddbad8ca2;11000;;;;;;
US10196;Đào Đỗ Hoàng;26/12/1972;923895212;daodohoang196@gmail.com;Số 54 Võ Văn Kiệt, Tân Bình, TP.HCM;0e21502586d1356abaf1e045df12b8d884f26aca7801f321a53ef1ae4cb57fca;42000;;;;;;
US10197;Trần Đoàn;08/08/1966;921113508;trandoan197@gmail.com;Số 4 Điện Biên Phủ, Quận 3, TP.HCM;d32de186ec0a82ac13f27c03124c83c16f43a71243a1844ea10b2efe7e2ab8e5;27000;;;;;;
US10198;Tăng Phú;12/12/1972;925920232;tangphu198@gmail.com;Số 168 Nguyễn Huệ, Quận 1, TP.HCM;099df509d74fdc91c89dede6d7607847ee410b786251524745654fc1df45cdbf;23000;;;;;;
US10199;Phùng Thắng;09/01/1971;963104690;phungthang199@gmail.com;Số 60 Võ Văn Kiệt, Tân Bình, TP.HCM;e031a6cdc8a2192a3d7bfdf0b00be0d8ecbc7a9ec1ba8de0f1e6d612740d38de;20000;;;;;;
US10200;Đinh Đào;16/05/1998;952669717;dinhdao200@gmail.com;Số 67 Điện Biên Phủ, Quận 5, TP.HCM;e031a6cdc8a2192a3d7bfdf0b00be0d8ecbc7a9ec1ba8de0f1e6d612740d38de;10000;;;;;;
US10201;Đặng Sơn Phùng Đức;01/03/1994;963011734;dangsonphungduc201@gmail.com;Số 97 Hai Bà Trưng, Phú Nhuận, TP.HCM;4e2bcc09d691e8cea0622c926935a2ef654eb9689c64f5e910ab26a6ac851d97;20000;;;;;;
US10202;Đoàn Tâm Vũ;11/03/2006;924289590;doantamvu202@gmail.com;Số 86 Hai Bà Trưng, Quận 1, TP.HCM;3f0ee6b00b3d5ebbd60e37d7a274399caa64cd6eaca1b28edeceba38a23f8e59;24000;;;;;;
US10203;Lâm Khang Đào;21/08/2000;975089844;lamkhangdao203@gmail.com;Số 165 Hai Bà Trưng, Bình Thạnh, TP.HCM;c79ae70bd5a6fe3aefbb339fad2923e1d28867950b438aa409dc937d92458b6c;6000;;;;;;
US10204;Hồ Nam Hiền;07/10/1991;983426648;honamhien204@gmail.com;Số 189 Điện Biên Phủ, Quận 5, TP.HCM;fbad2a26039ec8de0577cf088ba4f77823f078bebe7f34aef0a4479eaa668576;48000;;;;;;
US10205;Vũ Trung;24/06/1984;979249935;vutrung205@gmail.com;Số 99 Võ Văn Kiệt, Phú Nhuận, TP.HCM;50e3174e2f35e1d4dad22230faab758023cd95fd1110c9c49c19eaebb05b2e24;26000;;;;;;
US10206;Nguyễn Thắm Đức;04/09/1987;966530800;nguyenthamduc206@gmail.com;Số 172 Võ Văn Kiệt, Bình Thạnh, TP.HCM;49336e7dab5b511007fd17b038fa8be018a7d151ab23b5302fa909d3add55ba0;43000;;;;;;
US10207;Đào Thị Kha;14/04/1971;947211591;daothikha207@gmail.com;Số 181 Điện Biên Phủ, Quận 1, TP.HCM;677c9fb5b710d6731b19267d35d60fe8265f43f14b309c4322c24309a3b2e2de;26000;;;;;;
US10208;Đỗ Đào Tăng Thủy;27/11/1967;921479752;dodaotangthuy208@gmail.com;Số 133 Hai Bà Trưng, Tân Bình, TP.HCM;ff18a9a1dd84ac45f08c385d75b6127420c045e65ad240764e1b8189e40b3986;2000;;;;;;
US10209;Đỗ Sơn Dương Như;20/12/2005;985214285;dosonduongnhu209@gmail.com;Số 137 Hai Bà Trưng, Tân Bình, TP.HCM;bb35498fa0d8b971446cc7d234750d57f5a8067b0b028046d42d54427cd5052c;14000;;;;;;
US10210;Hoàng Mai Đặng;13/07/1995;954353420;hoangmaidang210@gmail.com;Số 149 Nguyễn Huệ, Quận 1, TP.HCM;77cf558dd3b66ce8ff24cbc928630ce172e860a8da20ebf5bf59630455b4b0da;18000;;;;;;
US10211;Hà Lý Hồ Khoa;06/02/1977;918908279;halyhokhoa211@gmail.com;Số 139 Nguyễn Huệ, Quận 3, TP.HCM;a6bf5572100e1f859beeeab1968b4cc3045538e4985f662adc82c1ed1bcf6964;1000;;;;;;
US10212;Đào Đức;05/03/2007;988406877;daoduc212@gmail.com;Số 54 Hai Bà Trưng, Phú Nhuận, TP.HCM;f6c5e81c782a2021a536901a983a3a3d598d5b4bb147e69057f22728e397b93f;37000;;;;;;
US10213;Đào Thắm;21/03/2004;918654329;daotham213@gmail.com;Số 6 Hai Bà Trưng, Quận 1, TP.HCM;af4182cd6adaeda17ae9151cda7e03eeb30f0e14865e19d4c67aa0d950f49fb7;16000;;;;;;
US10214;Đào Thắm Đức;21/03/1979;933231258;daothamduc214@gmail.com;Số 149 Nguyễn Huệ, Gò Vấp, TP.HCM;45244d299ff0beee4852c2f34d90539625e655aec9d6bf7a0a9e5222920d3a21;33000;;;;;;
US10215;Ngô Trung Đào Nhân;07/12/2001;973144127;ngotrungdaonhan215@gmail.com;Số 92 Điện Biên Phủ, Quận 1, TP.HCM;9d2a89331dc8b3a31be6f0dc24a8a823aadbca4078e07911e8a64d156aaa4dca;27000;;;;;;
US10216;Phùng Mai Nhàn;17/05/1975;974765827;phungmainhan216@gmail.com;Số 188 Điện Biên Phủ, Quận 1, TP.HCM;9600456be3feff6466ac9e312645d59d8ca6f74190e8eab816ad4bdc5dfc5f00;23000;;;;;;
US10217;Vũ Kim Vương;23/12/1974;937198601;vukimvuong217@gmail.com;Số 165 Hai Bà Trưng, Tân Bình, TP.HCM;1892a3b52738f53323753b2ef7dcf6a09dbd12b20d7d7b7691663bf24eeb9ce7;39000;;;;;;
US10218;Trần Hải Sa;01/10/1986;917923059;tranhaisa218@gmail.com;Số 3 Hai Bà Trưng, Bình Thạnh, TP.HCM;92d63cf6d9f54c32f1d5c26bedec579a549196682664101d0f552a7c46ad9757;33000;;;;;;
US10219;Hà Hoàng;13/11/1977;984181824;hahoang219@gmail.com;Số 4 Điện Biên Phủ, Quận 10, TP.HCM;e327962e8dc6d5ef59b9bdcaba8eeb6782117c508d29ecb26e36747b454c1275;41000;;;;;;
US10220;Dương Trung Trương Thắm;17/04/1991;991318592;duongtrungtruongtham220@gmail.com;Số 152 Hai Bà Trưng, Bình Thạnh, TP.HCM;f4774e6f2419f225245a77ebbf516e8fa3b77f7bfb07cff756e7e629c56fc472;47000;;;;;;
US10221;Vương Nguyễn Đào;17/08/1977;933851203;vuongnguyendao221@gmail.com;Số 187 Hai Bà Trưng, Quận 5, TP.HCM;061208b60566cbd00393847cc38a8f10faf56ee310d8e4c0ef26d8aa1d365d80;23000;;;;;;
US10222;Mai Đặng Nhân Loan;18/08/1989;936674711;maidangnhanloan222@gmail.com;Số 22 Võ Văn Kiệt, Quận 5, TP.HCM;87a05aae5deb77162543f983852982ca8aadaaa1260710d950b960ad2165d77a;19000;;;;;;
US10223;Hoàng Thắm Thủy;01/11/2004;994184525;hoangthamthuy223@gmail.com;Số 57 Nguyễn Huệ, Bình Thạnh, TP.HCM;0240d1e505e68976f2975a455974d074f2f4e8ba1cc01f6a8a46abf47154b97b;47000;;;;;;
US10224;Đào Dương Thủy;07/10/1984;914545297;daoduongthuy224@gmail.com;Số 114 Điện Biên Phủ, Bình Thạnh, TP.HCM;32d73b97cc05e6d121e3ec3e0c2ab5664ac6570d4b7fd2eec6a20fc5ceeb7f29;39000;;;;;;
US10225;Đinh Tuân Vinh Triệu;28/10/1982;985838142;dinhtuanvinhtrieu225@gmail.com;Số 73 Hai Bà Trưng, Tân Bình, TP.HCM;eeebfb8749405619a399f791e9a4a1f21d3be527c1de880cd87fd6f157a79aee;10000;;;;;;
